gia_ban,dien_tich,loai_hinh,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,chieu_dai,e_Quận Gò Vấp,e_Quận Phú Nhuận
2.69,16.0,0,5,2.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
6.8,91.0,0,5,4.0,2.0,3.0,1,6,4.0,14.0,1.0,0.0
11.5,85.0,0,5,4.0,4.0,6.0,4,7,6.9,15.0,1.0,0.0
3.0,25.0,0,5,3.0,3.0,3.0,3,7,4.1,6.0,1.0,0.0
3.69,34.16,2,5,2.0,2.0,1.0,3,7,4.27,8.0,1.0,0.0
3.8,32.0,0,5,2.0,3.0,1.0,3,2,4.0,8.0,1.0,0.0
4.48,46.0,0,5,3.0,2.0,2.0,1,2,3.9,12.0,1.0,0.0
7.9,60.0,3,5,5.0,3.0,3.0,3,7,4.0,12.0,1.0,0.0
6.8,53.9,2,5,4.0,4.0,4.0,2,7,5.2,10.5,1.0,0.0
8.6,97.6,0,5,2.0,2.0,3.0,3,6,4.8,20.0,1.0,0.0
8.6,97.6,0,5,2.0,2.0,3.0,3,6,4.8,20.0,1.0,0.0
8.59,97.6,0,5,2.0,2.0,1.0,2,6,4.8,20.0,1.0,0.0
7.9,96.0,0,5,4.0,5.0,3.0,2,7,4.0,24.0,1.0,0.0
5.0,58.0,0,5,4.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
23.9,176.0,3,5,10.0,3.0,3.0,1,1,8.0,22.0,1.0,0.0
4.7,23.0,3,5,3.0,3.0,3.0,1,2,4.5,7.0,1.0,0.0
1.3,22.0,0,4,1.0,2.0,1.0,2,6,3.8,6.0,1.0,0.0
8.88,50.0,0,3,4.0,5.0,5.0,4,7,5.0,10.0,1.0,0.0
4.58,64.0,0,5,2.0,2.0,2.0,1,7,4.0,12.0,1.0,0.0
8.2,72.0,2,5,4.0,5.0,3.0,4,2,4.8,15.0,1.0,0.0
6.8,46.0,0,5,6.0,6.0,4.0,3,7,4.3,12.0,1.0,0.0
7.2,70.0,0,5,2.0,1.0,1.0,2,7,4.0,19.0,1.0,0.0
3.7,40.0,0,5,2.0,2.0,2.0,3,7,3.5,12.0,1.0,0.0
3.6,24.0,0,5,2.0,2.0,2.0,4,7,4.5,5.0,1.0,0.0
15.9,72.0,3,5,3.0,4.0,3.0,1,6,5.5,12.0,1.0,0.0
6.99,68.0,0,5,3.0,2.0,2.0,1,2,4.5,15.0,1.0,0.0
1.6,10.0,0,5,1.0,3.0,3.0,1,6,2.8,3.0,1.0,0.0
5.35,34.0,0,5,3.0,3.0,3.0,3,2,4.0,12.0,1.0,0.0
2.18,24.0,0,5,1.0,1.0,1.0,3,6,3.0,5.0,1.0,0.0
7.89,48.0,2,5,4.0,5.0,5.0,3,7,4.0,12.0,1.0,0.0
3.98,27.0,0,5,2.0,2.0,2.0,4,7,5.2,5.2,1.0,0.0
7.8,56.0,2,5,4.0,5.0,4.0,3,7,4.0,15.0,1.0,0.0
8.8,63.0,0,5,4.0,4.0,4.0,4,7,4.5,14.0,1.0,0.0
36.5,219.0,4,5,10.0,6.0,5.0,4,7,8.0,30.0,1.0,0.0
11.9,61.4,0,5,4.0,6.0,3.0,1,2,4.0,15.35,1.0,0.0
6.75,40.9,0,5,3.0,3.0,3.0,1,2,3.3,17.0,1.0,0.0
1.6,20.0,0,5,2.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
8.99,57.0,0,5,4.0,3.0,3.0,2,7,4.0,12.0,1.0,0.0
15.8,77.0,0,5,10.0,6.0,5.0,3,7,5.0,16.0,1.0,0.0
6.45,82.0,0,5,3.0,3.0,2.0,3,7,4.2,20.0,1.0,0.0
7.7,46.2,0,5,3.0,3.0,3.0,3,7,6.7,7.0,1.0,0.0
16.8,70.0,0,5,6.0,6.0,3.0,4,7,5.0,14.0,1.0,0.0
7.5,60.0,0,5,3.0,3.0,3.0,1,7,4.0,15.0,1.0,0.0
7.0,60.0,3,5,3.0,3.0,3.0,1,7,4.4,14.0,1.0,0.0
4.2,28.0,0,5,2.0,2.0,3.0,2,2,5.8,5.0,1.0,0.0
3.8,30.0,0,5,2.0,2.0,2.0,1,7,3.0,10.0,1.0,0.0
3.99,21.0,0,5,2.0,3.0,4.0,1,6,3.0,7.0,1.0,0.0
3.25,18.0,0,5,2.0,2.0,3.0,3,6,3.6,5.0,1.0,0.0
5.0,60.0,0,5,3.0,2.0,3.0,1,7,4.5,13.5,1.0,0.0
7.2,80.0,0,5,5.0,5.0,5.0,4,7,6.0,13.0,1.0,0.0
6.5,70.0,0,5,3.0,3.0,3.0,4,7,5.0,14.0,1.0,0.0
4.55,50.0,0,5,3.0,3.0,2.0,3,7,4.0,12.0,1.0,0.0
8.643,87.6,0,5,10.0,6.0,3.0,1,7,5.25,16.7,1.0,0.0
6.79,40.0,0,5,3.0,3.0,4.0,4,7,4.0,10.0,1.0,0.0
7.72,52.0,0,5,3.0,4.0,3.0,4,7,4.0,13.0,1.0,0.0
4.95,40.0,0,5,4.0,3.0,4.0,3,7,4.0,10.0,1.0,0.0
3.38,24.0,0,5,2.0,2.0,2.0,3,7,3.0,8.0,1.0,0.0
4.85,30.0,0,5,3.0,3.0,3.0,4,7,3.3,9.3,1.0,0.0
4.15,25.0,0,5,2.0,3.0,3.0,4,7,4.3,6.0,1.0,0.0
5.37,45.0,0,5,2.0,2.0,2.0,4,7,4.35,11.0,1.0,0.0
5.7,59.8,0,5,2.0,2.0,3.0,1,7,4.6,13.0,1.0,0.0
2.92,27.0,0,1,1.0,3.0,3.0,1,2,3.3,8.0,1.0,0.0
8.9,122.0,0,5,10.0,6.0,3.0,4,6,5.0,22.0,1.0,0.0
5.55,70.5,3,5,3.0,1.0,1.0,2,1,3.5,20.0,1.0,0.0
13.8,52.0,3,5,3.0,4.0,3.0,2,7,4.0,13.0,1.0,0.0
4.8,58.0,0,5,3.0,3.0,2.0,1,2,4.0,9.0,1.0,0.0
13.9,70.0,0,5,5.0,5.0,3.0,4,7,5.0,14.0,1.0,0.0
3.8,55.0,0,4,3.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
9.6,80.0,3,5,2.0,3.0,3.0,1,2,4.0,20.0,1.0,0.0
6.55,42.0,0,5,3.0,3.0,3.0,1,2,4.5,9.0,1.0,0.0
7.9,56.0,0,5,6.0,6.0,5.0,3,7,4.0,14.0,1.0,0.0
7.2,83.0,2,5,4.0,6.0,4.0,4,2,5.5,15.0,1.0,0.0
8.4,54.0,0,5,4.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
6.8,51.4,0,5,5.0,6.0,3.0,2,7,4.3,13.0,1.0,0.0
15.5,67.0,2,5,5.0,6.0,4.0,4,7,4.2,16.5,1.0,0.0
5.7,44.0,0,5,5.0,3.0,5.0,1,7,3.2,14.0,1.0,0.0
7.9,52.0,0,5,5.0,6.0,4.0,2,7,4.0,12.0,1.0,0.0
8.9,51.0,3,1,5.0,6.0,3.0,1,2,4.0,12.0,1.0,0.0
4.9,38.5,3,5,2.0,2.0,3.0,3,7,5.5,7.0,1.0,0.0
3.95,32.0,0,5,2.0,2.0,2.0,3,2,4.0,12.0,1.0,0.0
3.45,30.0,0,5,2.0,2.0,2.0,3,2,4.0,12.0,1.0,0.0
8.6,50.0,0,5,4.0,5.0,4.0,4,0,4.0,12.0,1.0,0.0
4.9,36.0,0,5,4.0,3.0,4.0,3,2,4.0,9.0,1.0,0.0
4.68,38.5,0,5,2.0,3.0,2.0,1,7,3.5,11.0,1.0,0.0
5.1,55.0,0,5,3.0,2.0,3.0,1,2,4.0,12.0,1.0,0.0
1.98,16.0,0,5,2.0,2.0,2.0,2,2,3.4,5.0,1.0,0.0
5.7,49.0,0,5,2.0,3.0,2.0,1,2,4.1,12.0,1.0,0.0
7.6,39.0,0,5,4.0,4.0,4.0,4,7,3.8,11.0,1.0,0.0
4.68,35.0,0,5,2.0,2.0,2.0,3,7,3.5,10.0,1.0,0.0
10.8,80.0,3,5,4.0,4.0,3.0,3,7,4.0,20.0,1.0,0.0
13.8,65.0,3,5,6.0,6.0,3.0,4,7,4.0,16.0,1.0,0.0
3.15,28.0,0,5,2.0,2.0,2.0,3,6,4.0,7.0,1.0,0.0
5.0,72.0,0,5,3.0,2.0,2.0,2,2,4.0,18.0,1.0,0.0
5.37,44.0,0,5,2.0,2.0,2.0,4,7,4.35,11.0,1.0,0.0
3.25,21.0,0,5,2.0,1.0,3.0,1,7,5.0,4.2,1.0,0.0
12.5,63.0,3,5,4.0,3.0,4.0,2,2,3.6,18.0,1.0,0.0
4.5,36.0,0,5,3.0,3.0,3.0,1,2,3.1,12.0,1.0,0.0
5.6,31.0,0,5,4.0,3.0,4.0,3,7,3.6,10.0,1.0,0.0
6.6,40.0,2,5,4.0,5.0,4.0,4,2,4.0,10.0,1.0,0.0
5.6,50.0,0,5,4.0,3.0,2.0,2,7,7.0,8.0,1.0,0.0
5.8,56.0,0,5,2.0,2.0,1.0,3,7,4.0,14.0,1.0,0.0
5.6,40.0,0,5,5.0,3.0,4.0,4,6,4.15,10.0,1.0,0.0
4.5,32.0,0,5,3.0,2.0,2.0,4,3,4.0,8.0,1.0,0.0
5.5,54.0,0,5,2.0,2.0,2.0,1,7,3.1,17.5,1.0,0.0
5.69,40.0,0,5,4.0,3.0,4.0,4,7,3.5,11.0,1.0,0.0
5.28,35.0,0,5,3.0,2.0,2.0,1,7,3.5,10.0,1.0,0.0
1.79,21.0,0,5,2.0,2.0,2.0,3,2,4.0,12.0,1.0,0.0
6.4,48.0,2,5,3.0,4.0,3.0,4,2,4.0,12.0,1.0,0.0
4.65,32.0,0,5,2.0,2.0,2.0,4,2,3.6,9.0,1.0,0.0
4.1,36.0,0,5,4.0,3.0,3.0,1,6,3.0,12.0,1.0,0.0
4.45,40.0,0,5,3.0,2.0,2.0,4,2,4.0,10.0,1.0,0.0
3.4,28.0,0,5,2.0,2.0,3.0,4,0,3.5,9.0,1.0,0.0
6.6,52.0,0,5,4.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
5.28,30.0,0,5,3.0,3.0,3.0,3,2,3.5,8.0,1.0,0.0
4.845,70.0,0,5,2.0,3.0,3.0,1,1,4.1,17.0,1.0,0.0
6.48,76.0,0,5,3.0,1.0,2.0,2,7,4.1,19.0,1.0,0.0
2.25,50.0,3,4,2.0,2.0,2.0,4,7,4.0,13.0,1.0,0.0
5.4,80.0,0,5,3.0,2.0,2.0,1,7,5.3,15.0,1.0,0.0
5.58,14.5,3,5,3.0,3.0,4.0,2,2,3.4,4.5,1.0,0.0
8.5,50.0,0,5,4.0,5.0,3.0,4,7,4.2,12.0,1.0,0.0
3.12,28.0,0,5,2.0,2.0,2.0,3,2,4.0,7.0,1.0,0.0
5.68,48.0,0,5,2.0,3.0,2.0,4,2,4.0,12.0,1.0,0.0
7.4,72.0,3,5,4.0,5.0,3.0,4,7,4.0,18.0,1.0,0.0
4.45,40.0,0,5,3.0,2.0,2.0,3,7,4.5,9.0,1.0,0.0
2.75,16.0,0,5,2.0,3.0,3.0,1,6,3.3,5.0,1.0,0.0
5.5,60.0,0,5,3.0,2.0,3.0,1,2,5.5,11.0,1.0,0.0
6.8,66.0,0,5,4.0,4.0,3.0,1,7,4.4,15.0,1.0,0.0
7.55,45.0,2,5,2.0,3.0,1.0,3,6,3.5,13.0,1.0,0.0
12.1,71.0,3,5,6.0,3.0,4.0,3,7,4.0,17.5,1.0,0.0
7.59,49.0,3,5,4.0,4.0,4.0,4,7,3.75,13.0,1.0,0.0
6.2,50.0,0,5,4.0,4.0,3.0,2,7,4.0,13.0,1.0,0.0
2.95,48.0,0,5,4.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
4.97,36.0,0,5,3.0,2.0,2.0,4,7,3.5,11.0,1.0,0.0
7.99,89.0,0,5,4.0,5.0,3.0,4,2,4.0,22.0,1.0,0.0
14.3,90.0,0,5,2.0,3.0,2.0,3,7,5.0,18.0,1.0,0.0
2.69,24.0,0,5,2.0,2.0,2.0,4,2,4.0,6.0,1.0,0.0
13.99,168.0,0,5,8.0,6.0,3.0,1,7,7.5,23.0,1.0,0.0
2.48,21.0,0,5,1.0,2.0,2.0,3,7,3.0,7.0,1.0,0.0
4.39,28.0,0,5,4.0,3.0,3.0,4,2,4.0,12.0,1.0,0.0
3.29,32.0,0,5,2.0,2.0,2.0,2,7,3.6,9.0,1.0,0.0
7.8,68.0,0,5,5.0,6.0,5.0,3,7,4.0,15.0,1.0,0.0
2.9,27.5,0,5,2.0,1.0,2.0,4,6,5.0,5.5,1.0,0.0
3.68,26.5,0,5,2.0,3.0,3.0,4,7,3.3,8.4,1.0,0.0
6.9,36.0,0,5,3.0,4.0,3.0,3,6,4.0,12.0,1.0,0.0
7.25,65.0,0,5,3.0,3.0,3.0,0,7,6.0,11.0,1.0,0.0
5.28,31.5,0,5,3.0,2.0,3.0,1,7,3.5,9.0,1.0,0.0
5.5,64.0,0,5,4.0,3.0,2.0,3,7,4.0,16.0,1.0,0.0
8.9,50.0,3,5,4.0,4.0,4.0,4,2,4.5,12.0,1.0,0.0
3.55,40.0,0,5,2.0,2.0,2.0,2,7,4.0,10.0,1.0,0.0
8.3,70.0,3,5,2.0,3.0,3.0,2,2,4.3,17.0,1.0,0.0
7.89,61.0,0,5,5.0,3.0,4.0,3,2,4.5,15.0,1.0,0.0
19.5,182.0,3,5,4.0,4.0,4.0,3,2,7.0,22.0,1.0,0.0
4.1,25.0,0,5,3.0,3.0,3.0,1,2,5.0,5.0,1.0,0.0
4.0,35.0,0,5,2.0,2.0,2.0,4,7,5.0,7.0,1.0,0.0
8.65,118.0,0,5,1.0,1.0,3.0,1,7,4.8,32.0,1.0,0.0
10.8,85.0,0,5,10.0,6.0,5.0,1,7,5.0,16.0,1.0,0.0
16.0,180.0,0,5,3.0,3.0,1.0,1,7,6.5,25.0,1.0,0.0
6.65,63.0,0,5,6.0,6.0,4.0,3,2,5.0,13.0,1.0,0.0
14.99,136.0,0,5,2.0,2.0,2.0,1,7,6.0,20.0,1.0,0.0
6.45,80.0,0,5,3.0,3.0,2.0,2,7,4.0,20.0,1.0,0.0
7.72,52.0,0,5,4.0,3.0,5.0,1,7,4.0,13.0,1.0,0.0
7.6,44.0,0,5,4.0,4.0,5.0,1,7,4.0,11.0,1.0,0.0
5.45,43.0,0,5,4.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
4.89,35.0,0,5,3.0,3.0,3.0,4,7,3.5,10.0,1.0,0.0
2.5,24.0,0,5,2.0,2.0,2.0,1,7,3.0,8.0,1.0,0.0
4.9,48.0,0,5,2.0,2.0,2.0,4,7,4.0,12.0,1.0,0.0
4.35,32.0,0,5,2.0,2.0,2.0,3,7,4.0,8.0,1.0,0.0
10.5,60.0,2,5,5.0,6.0,5.0,4,7,4.0,15.0,1.0,0.0
16.9,215.0,4,5,6.0,3.0,2.0,1,7,7.0,16.0,1.0,0.0
4.08,50.0,0,5,3.0,3.0,23.0,2,2,3.2,17.0,1.0,0.0
5.0,37.5,3,5,2.0,2.0,2.0,3,7,3.0,12.5,1.0,0.0
15.6,56.0,3,5,3.0,3.0,2.0,2,7,4.0,14.0,1.0,0.0
4.79,68.3,0,5,2.0,2.0,2.0,3,1,4.0,17.0,1.0,0.0
7.5,72.0,0,5,4.0,3.0,3.0,1,7,4.0,18.0,1.0,0.0
8.88,72.0,0,5,4.0,5.0,5.0,3,7,4.0,18.0,1.0,0.0
4.5,76.1,0,5,1.0,1.0,3.0,1,2,4.1,19.0,1.0,0.0
5.2,41.0,0,5,4.0,3.0,3.0,1,7,3.3,13.0,1.0,0.0
3.1,38.0,0,5,3.0,3.0,2.0,3,7,6.0,7.0,1.0,0.0
6.55,65.0,0,5,4.0,4.0,4.0,4,7,4.0,15.5,1.0,0.0
3.65,30.0,0,1,2.0,2.0,2.0,1,2,4.0,7.0,1.0,0.0
5.98,48.0,0,5,3.0,2.0,2.0,4,7,4.3,11.7,1.0,0.0
6.6,56.0,0,5,3.0,3.0,3.0,2,7,4.0,14.0,1.0,0.0
6.95,65.0,3,5,3.0,2.0,2.0,4,7,4.0,16.0,1.0,0.0
2.98,20.0,0,1,2.0,2.0,3.0,3,2,4.0,12.0,1.0,0.0
2.98,25.0,0,5,2.0,2.0,2.0,4,7,3.3,8.0,1.0,0.0
6.7,60.0,0,5,4.0,4.0,4.0,4,7,5.0,12.0,1.0,0.0
6.6,45.0,0,5,5.0,3.0,5.0,3,6,4.0,10.0,1.0,0.0
1.8,14.0,0,5,1.0,1.0,2.0,4,6,2.0,7.2,1.0,0.0
10.18,66.0,0,5,2.0,1.0,2.0,2,7,4.0,16.5,1.0,0.0
5.0,58.0,0,5,3.0,4.0,3.0,4,2,4.5,13.0,1.0,0.0
6.0,59.2,0,5,3.0,2.0,2.0,3,7,4.0,15.0,1.0,0.0
5.6,56.0,0,5,4.0,3.0,3.0,1,7,4.0,14.0,1.0,0.0
5.6,14.5,3,5,3.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
5.24,36.0,0,5,3.0,3.0,3.0,4,7,4.0,9.0,1.0,0.0
4.46,27.0,0,5,3.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
4.98,35.0,2,5,2.0,2.0,1.0,3,7,3.5,10.0,1.0,0.0
8.9,54.0,0,5,3.0,4.0,5.0,3,7,4.5,12.0,1.0,0.0
4.9,52.0,0,5,4.0,3.0,3.0,4,7,4.0,12.0,1.0,0.0
7.986,51.0,0,5,4.0,6.0,5.0,1,7,4.1,13.0,1.0,0.0
5.75,68.0,0,5,4.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
6.95,65.0,3,5,3.0,4.0,3.0,1,2,4.0,12.0,1.0,0.0
5.05,52.0,3,5,3.0,2.0,2.0,3,7,4.2,12.5,1.0,0.0
6.999,45.0,0,5,4.0,3.0,3.0,3,7,4.0,10.3,1.0,0.0
5.98,42.0,0,5,3.0,3.0,2.0,4,7,4.0,10.5,1.0,0.0
5.89,55.0,0,5,4.0,3.0,4.0,1,2,4.0,12.0,1.0,0.0
8.78,60.0,0,5,4.0,4.0,4.0,4,7,4.5,13.5,1.0,0.0
15.0,68.0,3,5,5.0,3.0,4.0,1,7,4.0,17.0,1.0,0.0
8.8,72.0,0,5,5.0,3.0,3.0,1,2,4.0,18.0,1.0,0.0
5.9,56.0,0,5,3.0,2.0,2.0,4,6,4.0,14.0,1.0,0.0
12.35,82.0,0,5,5.0,6.0,5.0,4,6,4.0,21.0,1.0,0.0
15.8,77.0,0,5,10.0,3.0,3.0,1,7,5.0,16.0,1.0,0.0
11.6,88.0,0,5,7.0,6.0,4.0,4,7,4.0,22.0,1.0,0.0
5.1,25.0,3,5,3.0,3.0,4.0,3,6,4.0,12.0,1.0,0.0
5.15,50.0,0,5,2.0,2.0,2.0,3,7,3.6,14.0,1.0,0.0
5.28,53.0,0,1,3.0,3.0,3.0,1,0,4.0,13.0,1.0,0.0
5.5,42.5,0,5,2.0,3.0,2.0,1,7,5.0,9.0,1.0,0.0
35.0,140.0,4,5,8.0,6.0,3.0,1,7,7.0,20.0,1.0,0.0
8.6,48.0,3,5,4.0,5.0,3.0,4,7,4.0,12.0,1.0,0.0
35.0,191.0,3,5,3.0,3.0,3.0,1,2,8.0,26.5,1.0,0.0
4.9,68.0,0,5,3.0,2.0,2.0,1,2,4.0,17.0,1.0,0.0
3.2,25.0,0,5,3.0,2.0,2.0,3,7,3.44,7.0,1.0,0.0
5.49,67.0,0,5,2.0,2.0,2.0,1,2,4.0,17.0,1.0,0.0
5.2,40.0,0,5,4.0,3.0,3.0,4,6,4.0,12.0,1.0,0.0
6.35,52.0,2,5,4.0,5.0,4.0,1,2,4.0,13.0,1.0,0.0
10.0,52.0,2,5,5.0,3.0,3.0,1,2,4.2,13.0,1.0,0.0
7.5,65.0,0,5,4.0,4.0,2.0,2,7,4.3,15.0,1.0,0.0
4.15,22.0,0,5,3.0,3.0,3.0,4,2,4.9,5.0,1.0,0.0
9.4,68.0,3,5,4.0,3.0,4.0,1,2,4.0,23.0,1.0,0.0
3.8,30.0,0,5,2.0,2.0,3.0,3,7,4.0,12.0,1.0,0.0
4.85,36.0,2,5,2.0,2.0,1.0,3,6,4.3,8.0,1.0,0.0
3.3,25.0,0,5,2.0,2.0,2.0,3,7,4.0,12.0,1.0,0.0
3.4,36.0,0,5,2.0,2.0,2.0,3,2,2.5,15.0,1.0,0.0
5.7,52.0,0,5,3.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
7.6,80.0,0,5,10.0,6.0,3.0,1,2,4.0,20.0,1.0,0.0
4.85,41.0,0,5,2.0,2.0,2.0,4,7,4.1,10.0,1.0,0.0
3.0,21.0,0,5,2.0,2.0,2.0,4,7,4.2,5.0,1.0,0.0
5.85,51.0,0,5,3.0,3.0,2.0,4,2,4.1,12.5,1.0,0.0
3.4,28.0,0,5,2.0,2.0,2.0,2,2,4.0,7.0,1.0,0.0
2.74,14.85,0,5,2.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
4.0,35.0,0,5,2.0,2.0,2.0,4,7,3.5,10.0,1.0,0.0
5.95,54.8,0,5,4.0,3.0,4.0,1,2,3.5,13.0,1.0,0.0
7.9,99.0,3,5,2.0,3.0,3.0,1,7,4.0,28.0,1.0,0.0
3.88,25.0,0,5,2.0,2.0,2.0,4,7,3.2,8.5,1.0,0.0
3.75,36.0,0,5,2.0,2.0,2.0,3,7,4.0,9.0,1.0,0.0
8.55,54.0,0,5,4.0,4.0,4.0,4,7,4.5,12.0,1.0,0.0
6.68,60.0,0,5,3.0,2.0,3.0,4,6,4.3,13.0,1.0,0.0
3.88,40.0,0,5,4.0,2.0,3.0,3,2,37.0,11.0,1.0,0.0
6.5,56.0,0,5,4.0,3.0,3.0,1,7,4.2,13.0,1.0,0.0
4.2,29.0,0,5,2.0,2.0,2.0,4,2,5.8,5.0,1.0,0.0
12.8,63.0,0,5,4.0,4.0,4.0,4,7,4.2,15.0,1.0,0.0
6.8,63.0,0,5,5.0,5.0,4.0,3,7,4.5,14.0,1.0,0.0
7.8,62.5,0,5,4.0,5.0,3.0,4,7,4.0,18.0,1.0,0.0
4.7,60.0,0,5,2.0,2.0,2.0,1,2,4.0,15.0,1.0,0.0
4.1,40.0,0,5,3.0,2.0,1.0,1,4,5.0,8.0,1.0,0.0
5.3,62.0,0,5,2.0,2.0,3.0,1,2,4.0,16.0,1.0,0.0
8.9,52.0,0,5,3.0,4.0,4.0,4,7,4.5,12.0,1.0,0.0
5.55,71.0,3,5,3.0,2.0,3.0,2,1,4.0,12.0,1.0,0.0
8.6,48.0,3,5,4.0,5.0,3.0,1,2,4.1,12.0,1.0,0.0
9.98,43.0,3,5,4.0,4.0,3.0,4,6,3.35,13.0,1.0,0.0
8.7,50.0,0,5,5.0,6.0,4.0,4,7,3.4,15.0,1.0,0.0
7.7,58.0,0,5,6.0,4.0,5.0,3,7,4.0,15.0,1.0,0.0
4.4,35.0,0,5,3.0,2.0,2.0,3,7,4.0,12.0,1.0,0.0
5.79,47.0,0,5,3.0,4.0,3.0,1,2,4.0,12.0,1.0,0.0
11.4,100.0,0,5,8.0,3.0,3.0,1,7,5.5,17.5,1.0,0.0
4.15,36.0,0,5,2.0,2.0,2.0,4,7,3.6,10.0,1.0,0.0
8.05,60.0,2,5,9.0,6.0,5.0,1,7,4.0,15.0,1.0,0.0
5.2,21.3,3,5,2.0,3.0,5.0,3,2,3.5,6.0,1.0,0.0
1.95,25.0,0,5,2.0,2.0,2.0,2,2,5.0,5.0,1.0,0.0
6.25,64.0,0,5,2.0,2.0,2.0,2,7,4.0,16.0,1.0,0.0
5.959,48.0,0,5,3.0,2.0,2.0,3,7,4.3,11.0,1.0,0.0
3.75,25.0,3,5,4.0,2.0,2.0,1,7,6.2,5.0,1.0,0.0
7.2,78.0,0,5,4.0,5.0,4.0,3,2,5.5,15.0,1.0,0.0
7.5,101.0,0,5,3.0,3.0,2.0,1,2,4.0,12.0,1.0,0.0
7.7,52.0,2,1,3.0,4.0,4.0,1,2,4.0,13.0,1.0,0.0
5.75,61.0,0,5,4.0,5.0,3.0,1,7,4.7,13.0,1.0,0.0
3.25,41.0,0,5,3.0,2.0,2.0,2,2,4.0,11.0,1.0,0.0
34.0,152.0,0,5,10.0,6.0,6.0,1,7,9.0,19.0,1.0,0.0
4.0,32.0,0,5,3.0,3.0,2.0,4,7,4.0,8.0,1.0,0.0
9.0,68.0,0,5,5.0,5.0,5.0,4,7,4.0,17.0,1.0,0.0
12.8,114.0,0,5,7.0,3.0,3.0,3,7,8.3,14.0,1.0,0.0
58.0,400.0,3,5,4.0,4.0,2.0,4,7,11.0,36.0,1.0,0.0
5.8,47.0,0,5,3.0,4.0,3.0,4,2,4.0,12.0,1.0,0.0
24.5,100.0,3,5,4.0,3.0,3.0,1,2,5.0,20.0,1.0,0.0
3.95,50.0,0,5,2.0,2.0,2.0,0,7,3.8,13.0,1.0,0.0
12.0,80.0,3,5,5.0,6.0,4.0,4,7,4.0,20.0,1.0,0.0
3.98,30.94,0,5,2.0,2.0,1.0,1,2,3.4,9.1,1.0,0.0
3.4,26.0,0,5,2.0,2.0,3.0,2,7,4.0,7.0,1.0,0.0
3.2,21.4,0,5,1.0,1.0,1.0,2,6,3.4,6.5,1.0,0.0
6.75,55.0,0,5,7.0,6.0,3.0,1,7,4.0,12.0,1.0,0.0
6.95,65.0,0,5,3.0,3.0,3.0,1,2,4.0,12.0,1.0,0.0
12.9,65.0,0,5,4.0,6.0,6.0,4,7,4.0,16.0,1.0,0.0
11.9,85.0,3,5,4.0,4.0,4.0,3,2,4.25,20.0,1.0,0.0
7.8,40.0,3,5,3.0,4.0,3.0,1,1,4.0,12.0,1.0,0.0
4.75,35.0,0,5,4.0,4.0,4.0,2,7,3.5,10.0,1.0,0.0
3.83,33.6,0,5,3.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
4.8,45.0,0,5,3.0,2.0,3.0,0,7,4.0,14.0,1.0,0.0
4.79,45.0,0,5,2.0,2.0,2.0,4,7,4.0,12.0,1.0,0.0
14.5,160.0,0,5,8.0,3.0,3.0,3,2,8.0,20.0,1.0,0.0
5.2,40.0,0,5,3.0,3.0,3.0,3,2,4.0,12.0,1.0,0.0
11.5,60.0,0,5,5.0,5.0,5.0,3,7,4.0,15.0,1.0,0.0
8.8,48.0,3,5,3.0,4.0,3.0,3,7,3.5,15.0,1.0,0.0
4.5,40.0,0,5,3.0,2.0,2.0,2,7,4.0,12.0,1.0,0.0
5.1,45.0,0,5,3.0,3.0,3.0,2,7,4.0,12.0,1.0,0.0
4.699,35.0,3,5,3.0,3.0,3.0,1,7,5.0,7.0,1.0,0.0
6.5,76.0,0,5,3.0,3.0,2.0,3,7,5.1,15.0,1.0,0.0
3.25,24.0,0,5,3.0,3.0,3.0,1,6,4.0,12.0,1.0,0.0
4.5,46.0,0,5,4.0,4.0,3.0,3,7,3.3,14.0,1.0,0.0
3.98,24.0,0,5,2.0,3.0,3.0,3,7,4.0,6.0,1.0,0.0
1.8,20.5,0,5,2.0,2.0,2.0,3,2,5.0,4.0,1.0,0.0
3.5,53.3,0,5,4.0,3.0,3.0,3,7,4.0,12.0,1.0,0.0
13.999,170.0,0,1,6.0,3.0,3.0,1,7,7.5,23.0,1.0,0.0
14.0,56.0,3,1,4.0,5.0,3.0,1,7,3.2,20.0,1.0,0.0
8.55,58.0,3,5,3.0,3.0,5.0,4,2,4.0,15.0,1.0,0.0
7.5,50.0,3,5,4.0,3.0,3.0,1,7,4.0,12.0,1.0,0.0
4.95,38.0,0,5,2.0,2.0,2.0,4,7,3.8,10.0,1.0,0.0
